[2, 1]:[3, 1]:[4, 1]:[5, 1]:[6, 0]
[106, 1]:[107, 0]:[105, 1]:[4, 1]:[16, 0]
[106, 1]:[107, 0]:[105, 1]:[4, 1]:[102, 1]
[106, 1]:[107, 0]:[105, 1]:[4, 1]:[103, 1]
[106, 1]:[107, 0]:[105, 1]:[4, 1]:[104, 1]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[2, 1]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[3, 1]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[4, 0]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[6, 0]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[16, 0]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[102, 1]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[103, 1]
[106, 1]:[107, 0]:[105, 1]:[5, 1]:[104, 1]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[2, 1]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[3, 1]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[4, 0]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[5, 1]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[16, 0]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[102, 1]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[103, 1]
[106, 1]:[107, 0]:[105, 1]:[6, 1]:[104, 1]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[2, 1]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[3, 1]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[4, 0]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[5, 1]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[6, 0]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[102, 1]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[103, 1]
[106, 1]:[107, 0]:[105, 1]:[16, 0]:[104, 1]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[2, 1]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[3, 1]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[4, 0]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[5, 1]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[6, 0]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[16, 0]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[103, 1]
[106, 1]:[107, 0]:[105, 1]:[102, 1]:[104, 1]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[2, 1]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[3, 1]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[4, 0]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[5, 1]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[6, 0]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[16, 0]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[102, 1]
[106, 1]:[107, 0]:[105, 1]:[103, 1]:[104, 1]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[2, 1]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[3, 1]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[4, 0]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[5, 1]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[6, 0]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[16, 0]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[102, 1]
[106, 1]:[107, 0]:[105, 1]:[104, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[105, 1]
[107, 0]:[2, 1]:[3, 1]:[4, 1]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[105, 1]
[107, 0]:[2, 1]:[3, 1]:[5, 1]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[105, 1]
[107, 0]:[2, 1]:[3, 1]:[6, 1]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[105, 1]
[107, 0]:[2, 1]:[3, 1]:[16, 0]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[105, 1]
[107, 0]:[2, 1]:[3, 1]:[102, 1]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[105, 1]
[107, 0]:[2, 1]:[3, 1]:[103, 1]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[105, 1]
[107, 0]:[2, 1]:[3, 1]:[104, 1]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[105, 1]:[106, 1]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[4, 0]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[5, 1]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[6, 0]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[16, 0]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[102, 1]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[103, 1]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[104, 1]
[107, 0]:[2, 1]:[3, 1]:[106, 1]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[3, 0]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[5, 1]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[6, 1]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[16, 0]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[102, 1]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[103, 1]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[105, 1]
[107, 0]:[2, 1]:[4, 1]:[104, 1]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[105, 1]:[106, 1]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[3, 1]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[5, 1]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[6, 0]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[16, 0]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[102, 1]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[103, 1]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[104, 1]
[107, 0]:[2, 1]:[4, 1]:[106, 1]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[3, 0]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[4, 1]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[6, 1]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[16, 0]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[102, 1]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[103, 1]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[105, 1]
[107, 0]:[2, 1]:[5, 1]:[104, 1]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[105, 1]:[106, 1]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[3, 1]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[4, 0]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[6, 0]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[16, 0]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[102, 1]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[103, 1]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[104, 1]
[107, 0]:[2, 1]:[5, 1]:[106, 1]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[3, 0]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[4, 1]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[5, 1]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[16, 0]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[102, 1]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[103, 1]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[105, 1]
[107, 0]:[2, 1]:[6, 0]:[104, 1]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[105, 1]:[106, 1]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[3, 1]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[4, 0]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[5, 1]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[16, 0]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[102, 1]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[103, 1]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[104, 1]
[107, 0]:[2, 1]:[6, 0]:[106, 1]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[4, 0]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[5, 1]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[6, 0]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[102, 1]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[103, 1]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[104, 1]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[3, 0]:[106, 1]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[3, 1]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[5, 1]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[6, 0]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[102, 1]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[103, 1]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[104, 1]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[4, 1]:[106, 1]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[3, 1]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[4, 0]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[6, 0]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[102, 1]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[103, 1]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[104, 1]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[5, 1]:[106, 1]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[3, 1]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[4, 0]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[5, 1]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[102, 1]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[103, 1]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[104, 1]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[6, 1]:[106, 1]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[3, 1]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[4, 0]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[5, 1]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[6, 0]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[103, 1]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[104, 1]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[102, 1]:[106, 1]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[3, 1]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[4, 0]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[5, 1]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[6, 0]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[102, 1]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[104, 1]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[103, 1]:[106, 1]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[3, 1]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[4, 0]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[5, 1]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[6, 0]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[102, 1]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[103, 1]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[105, 1]
[107, 0]:[2, 1]:[16, 0]:[104, 1]:[106, 1]
[107, 0]:[2, 1]:[16, 0]:[105, 1]:[3, 1]
[107, 0]:[2, 1]:[16, 0]:[105, 1]:[4, 0]
[107, 0]:[2, 1]:[16, 0]:[105, 1]:[5, 1]
